"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBgn0260026",21.5088234881421,0.23506540451569,0.388160078690994,0.605588821262632,0.544787827321927,0.856510233968845
"FBgn0029176",27097.7060876002,-0.0856381445659464,0.141440845878523,-0.605469686171821,0.544866960630022,0.856510233968845
"FBgn0025615",1271.64844979058,-0.0794100860800401,0.131191005656438,-0.605301298535655,0.544978818777603,0.856510233968845
"FBgn0037260",12.2429478042522,0.364380007680856,0.602109370861057,0.605172457554959,0.545064414194759,0.856510233968845
"FBgn0031971",264.317875627144,0.106720678330319,0.176370774007971,0.605092759447189,0.545117364919216,0.856510233968845
"FBgn0038473",1033.99023856849,-0.0727456968540579,0.120304589658818,-0.604679314898654,0.545392094833897,0.856510233968845
"FBgn0005777",1397.19869557507,-0.0742453609237778,0.122791012020662,-0.604648171734954,0.545412791948168,0.856510233968845
"FBgn0002036",69.4247012204336,-0.149600559805768,0.247537717234966,-0.604354606953757,0.54560790829181,0.856510233968845
"FBgn0030121",421.589959371714,-0.104029411751335,0.172232814923272,-0.604004595742562,0.545840586713241,0.856510233968845
"FBgn0032354",166.393237120079,0.0962382733607868,0.159342677942407,0.603970477988147,0.545863269947691,0.856510233968845
"FBgn0017581",24117.5634385281,-0.079963278052979,0.132399091008688,-0.603956397614029,0.545872631439428,0.856510233968845
"FBgn0039840",2.16350036510164,0.73753071372554,1.2212143466432,0.603932238228956,0.545888694258041,NA
"FBgn0037696",116.90323240402,0.124705575636268,0.206519653195757,0.603843623144481,0.545947613659177,0.856510233968845
"FBgn0261049",256.965790127976,-0.100181582311638,0.165912999239236,-0.603819970532763,0.545963340608666,0.856510233968845
"FBgn0028932",83.0954287740361,0.124762983784435,0.206673121218516,0.603673003285815,0.546061066202538,0.856510233968845
"FBgn0260935",381.881275540403,-0.0775059267537179,0.128395589637637,-0.603649447558583,0.546076730345229,0.856510233968845
"FBgn0031168",13.0889500017732,-0.504372589806964,0.835610680069371,-0.603597586575955,0.546111217767985,0.856510233968845
"FBgn0031737",8.26992376378711,-0.372791212220356,0.617799168080536,-0.603418119481441,0.546230571265353,0.856510233968845
"FBgn0035918",385.729811434275,0.0782211110649548,0.129633455345607,0.603402191636526,0.54624116460607,0.856510233968845
"FBgn0001259",16.4932875144253,0.279216553573339,0.462994051744095,0.603067258686223,0.546463946433673,0.856699277040893
"FBgn0036157",3.2274394530666,0.596485663541526,0.989333645957657,0.602916585298318,0.546564182043993,NA
"FBgn0032949",8287.00473397989,-0.126582010146761,0.209951204327085,-0.602911569630998,0.546567518877923,0.856701398114058
"FBgn0036665",4.55489523480301,0.557238097341871,0.924317068025009,0.602864662590862,0.546598725782807,NA
"FBgn0040687",57.7415579224316,-0.191774226128894,0.318353111192461,-0.60239469754375,0.546911438739948,0.856736966701061
"FBgn0014395",31.6105443153393,-0.205111718117565,0.340504897566081,-0.602375236255622,0.546924390116648,0.856736966701061
"FBgn0033812",436.024445953944,0.0793904732493003,0.13181732282274,0.60227648042936,0.54699011389804,0.856736966701061
"FBgn0036580",332.138753485538,0.113034196545837,0.18768458986698,0.60225613954747,0.547003651606899,0.856736966701061
"FBgn0011670",1.06322993635936,1.26382425718322,2.09940145470785,0.601992655739628,0.547179026103179,NA
"FBgn0082963",1.06322993635936,1.26382425718322,2.09940145470785,0.601992655739628,0.547179026103179,NA
"FBgn0041789",3408.54348866245,0.0617687785891862,0.102650614314227,0.601738031494909,0.547348530117187,0.856736966701061
"FBgn0031381",3756.60077771858,0.0966451658989587,0.160616116584055,0.601715244736237,0.547363700587278,0.856736966701061
"FBgn0034893",198.688512029173,-0.0910370562426217,0.151297970000219,-0.601707056892371,0.547369151761788,0.856736966701061
"FBgn0020611",1192.84270488593,-0.0604874798670202,0.100536208833027,-0.601648705169292,0.547408001036175,0.856736966701061
"FBgn0037781",68.83102608623,-0.160245099116358,0.266520121848404,-0.601249534200293,0.547673796728628,0.856992922028124
"FBgn0024179",4.63882376146566,-0.550568179948086,0.916131011257711,-0.600971010895306,0.547859294636128,NA
"FBgn0004377",4.38907223668236,-0.551358275061469,0.917626776363391,-0.600852426349779,0.547938281959089,NA
"FBgn0029756",154.74469291214,-0.107452586216932,0.178838087175556,-0.600837259635032,0.547948384678054,0.857262537238524
"FBgn0086675",1.05252890514263,-1.21131645102008,2.01697930895353,-0.600559681322932,0.548133298967647,NA
"FBgn0083013",3.10441937827841,-0.745699614658428,1.2426789736727,-0.600074219051552,0.548456773373549,NA
"FBgn0259244",2.10930735208187,-0.78060528194612,1.30105369009268,-0.599979299770874,0.548520031237079,NA
"FBgn0038810",870.571694326528,0.0689879995909991,0.115073327385389,0.599513381236934,0.548830589524234,0.858181885294646
"FBgn0035444",534.561274958269,-0.0734957120650422,0.12259595375412,-0.5994954141182,0.548842567255959,0.858181885294646
"FBgn0017579",23639.2038415625,-0.107653099745295,0.179573136220141,-0.599494456750597,0.548843205486135,0.858181885294646
"FBgn0051291",1.98054110749486,0.807084025802427,1.34653734028954,0.599377382010724,0.548921256252785,NA
"FBgn0027521",30.4515940498755,0.196771337156557,0.328379849266008,0.599218671902002,0.549027073011484,0.858229856327895
"FBgn0051536",3199.26556507229,-0.0629952003319497,0.10514774980365,-0.599111254873121,0.54909869685622,0.858229856327895
"FBgn0034267",12.6723307248377,-0.330751432055765,0.552184018280098,-0.598987694511632,0.549181090500716,0.858229856327895
"FBgn0043578",2.91981361203612,-0.654215687068928,1.09248548559881,-0.59883238330653,0.549284665181734,NA
"FBgn0035642",199.191374399365,0.107473432549133,0.179504858877039,0.598721579022842,0.549358564761799,0.858347153480357
"FBgn0004381",503.364081873044,0.067743014540482,0.113188541291859,0.598497107280542,0.549508288507824,0.858355791124486
"FBgn0033166",1114.52041114869,-0.0743664635674537,0.124274218742147,-0.598406204602696,0.549568926759813,0.858355791124486
"FBgn0015570",3.6353197697038,0.602425446064136,1.00742318578873,0.597986481314192,0.549848953435105,NA
"FBgn0026261",345.242361810406,0.0985109163462779,0.164797817293652,0.597768331911473,0.549994523877706,0.858823570111676
"FBgn0086129",1070.10322248591,-0.0853695275422947,0.142841966356398,-0.597650184465351,0.550073371239646,0.858823570111676
"FBgn0029783",93.3398443202113,-0.128345919500581,0.214965750984383,-0.597052874296729,0.550472079804805,0.858897571230641
"FBgn0085257",57.9174357592635,0.196947529648885,0.329868150823057,0.597049242727675,0.550474504336682,0.858897571230641
"FBgn0031043",498.884619369328,-0.0942401183837513,0.157844655378553,-0.597043454893919,0.550478368458964,0.858897571230641
"FBgn0033549",52.8947706408082,-0.154843273060371,0.259384138398797,-0.596965080502736,0.550530694744183,0.858897571230641
"FBgn0016685",2752.3870705562,0.0528818625181366,0.0886379981578638,0.596604882975293,0.550771210368878,0.859002797878099
"FBgn0085444",1247.7245398274,-0.0899864788542381,0.150843030931284,-0.596557085194285,0.550803130389799,0.859002797878099
"FBgn0038163",2.59100989023069,0.706964417290564,1.18521099870839,0.596488235479585,0.550849110783717,NA
"FBgn0037217",52.0127855050675,-0.178554437811172,0.29950245341457,-0.596170200863157,0.551061530605936,0.859245895443414
"FBgn0027528",3.49338604272578,0.555161513591104,0.931310028007508,0.596108166878483,0.551102968677397,NA
"FBgn0000459",4.72127204926306,0.498215338473204,0.836050351421421,0.595915470433278,0.551231697717415,NA
"FBgn0004860",457.268665003513,0.11858606311265,0.199087531597203,0.595647864842561,0.551410493623844,0.859630086878988
"FBgn0010409",26099.7702268793,-0.0928837398817653,0.15606083886243,-0.595176474500714,0.551725513998299,0.85992216518028
"FBgn0051139",4.75108019938717,0.471782489345361,0.792812513363332,0.59507447396854,0.551793690469802,NA
"FBgn0038826",1334.34943218576,-0.140400783340166,0.235943726501311,-0.595060463874572,0.551803055045883,0.85992216518028
"FBgn0030367",67.6821023162218,0.141813472409631,0.23848595191418,0.594640779766613,0.552083614964527,0.86019943800292
"FBgn0039150",456.571658669827,-0.0914904207587212,0.153899062741917,-0.594483287478801,0.552188917040267,0.860203589909754
"FBgn0029762",22.6999943274389,-0.306212971521265,0.515226469034592,-0.594326941500176,0.552293462425948,0.860206561715643
"FBgn0020392",746.509003533561,0.0729079133164436,0.122754032200221,0.593934977203235,0.552555603707555,0.860272176741674
"FBgn0037020",358.060691191787,-0.073561609315814,0.12387380377341,-0.593843145806461,0.552617028331142,0.860272176741674
"FBgn0031001",3.89395012238081,0.562161774926724,0.946829384142445,0.593730807621566,0.552692174188513,NA
"FBgn0085216",21.285871307113,-0.243898177965887,0.410843298118838,-0.593652565546629,0.552744515255541,0.860272176741674
"FBgn0050460",463.431914508078,0.116748063865062,0.196661410774439,0.593650088267526,0.552746172503748,0.860272176741674
"FBgn0040394",1209.01660837783,0.0990763001899433,0.166944567329361,0.593468249820181,0.552867825298639,0.860301753402877
"FBgn0052712",3.08610917598286,0.609070177892646,1.02700684797796,0.593053667647714,0.553145236409279,NA
"FBgn0030647",11.8956573276271,-0.323969681665726,0.546349194733022,-0.592971829717872,0.553200005029885,0.86032700077718
"FBgn0033264",899.681985784683,-0.0594237673340012,0.100259171008867,-0.59270156272034,0.55338089542958,0.86032700077718
"FBgn0259238",337.400530758625,0.147555132221895,0.24895971110195,0.592686790841716,0.55339078312141,0.86032700077718
"FBgn0031857",17.332027212027,-0.271433363200651,0.458019684700768,-0.592623793839741,0.55343295171166,0.86032700077718
"FBgn0029880",14.8495287755731,0.29027912185225,0.489892375487633,0.592536516950911,0.553491375241792,0.86032700077718
"FBgn0003978",531.89765527464,-0.0897755528145277,0.151513862701804,-0.592523688681977,0.553499962795676,0.86032700077718
"FBgn0004856",1293.92767762984,0.0769039465817224,0.12996659192914,0.591720883345558,0.55403750995438,0.860345825255218
"FBgn0035264",40.522471807789,-0.212620757033188,0.359357564891728,-0.591669072271372,0.554072210696994,0.860345825255218
"FBgn0027795",73.1606557193349,0.15974305460065,0.27008100802405,0.591463486341939,0.55420991345153,0.860345825255218
"FBgn0033949",19.5544356956631,0.229993285238877,0.388857382791089,0.591459222371094,0.554212769663412,0.860345825255218
"FBgn0260442",4006.75124048857,-0.082669121711929,0.139780847688887,-0.591419519045467,0.55423936519818,0.860345825255218
"FBgn0014006",1492.86348804497,0.0589291607162993,0.0996519672959501,0.591349697505613,0.554286137132351,0.860345825255218
"FBgn0037371",851.789381767414,0.0634416574271155,0.107299791207565,0.591256112552834,0.55434883069003,0.860345825255218
"FBgn0039543",371.538131263885,0.087436038755148,0.147910602293357,0.591141117671418,0.554425871737488,0.860345825255218
"FBgn0027565",339.423901752969,-0.10926053326417,0.184834574808733,-0.591126056243713,0.554435962558577,0.860345825255218
"FBgn0032362",2.17377199555547,-0.732153031403159,1.23885206747491,-0.590993106138549,0.554525040064276,NA
"FBgn0051068",37.767182270929,-0.179231202512413,0.30336070233705,-0.590818788101557,0.554641844980093,0.86042244872175
"FBgn0037472",239.24060757934,0.0948128071803907,0.160517146885386,0.590670897284824,0.55474095129768,0.86042244872175
"FBgn0015829",195.590589464624,0.100659200377548,0.170516705267548,0.590318703493648,0.554977002362166,0.86042244872175
"FBgn0036932",237.18969102874,-0.0956615711139382,0.162161749926939,-0.589914521501142,0.555247957994127,0.86042244872175
"FBgn0038675",251.067358341425,0.0957831283725414,0.162380669175274,0.589867801746481,0.555279282162223,0.86042244872175
"FBgn0027535",899.173328625998,-0.0733628579711647,0.124391773826218,-0.58977258475031,0.555343124921503,0.86042244872175
"FBgn0025394",1762.96059300653,-0.0656953186285647,0.111398405268245,-0.589733025983377,0.555369650030622,0.86042244872175
"FBgn0051126",61.1422482494412,-0.22414995831631,0.380120495822529,-0.589681326788971,0.55540431652254,0.86042244872175
"FBgn0051510",223.287953027925,-0.162104813575822,0.274905876073456,-0.589673876350706,0.555409312442986,0.86042244872175
"FBgn0033981",2.77309688634341,0.609914530587163,1.03436117945327,0.589653346145053,0.555423079166055,NA
"FBgn0032972",18.5660050433117,0.293264250977013,0.497466787478523,0.589515236712508,0.555515694080226,0.860428207740968
"FBgn0029708",2.69126732834165,0.695749159360307,1.18073892004579,0.589248941953507,0.555694290180573,NA
"FBgn0039010",2.36248568799572,0.64150264638132,1.08912946717793,0.589004949102639,0.555857953648042,NA
"FBgn0031883",1457.45182408838,-0.0796746667830453,0.135278327044876,-0.588968451366304,0.555882437314529,0.860837159485046
"FBgn0032961",3069.28945272363,-0.0812664894954698,0.13803217020082,-0.588750357088764,0.556028751809794,0.860904668191001
"FBgn0066114",590.60062695952,-0.0761393563405447,0.129373529804745,-0.5885234518642,0.556180997311494,0.860981333296569
"FBgn0003267",4.15793429835252,0.573940220769461,0.975837761640681,0.588151271994735,0.556430761062561,NA
"FBgn0033442",1.51749302051553,0.830778129985192,1.4131554392812,0.587888711243094,0.55660699413255,NA
"FBgn0000448",7.6196943997875,0.366826549722378,0.624131696416098,0.587739016987563,0.556707482401599,0.861083886441967
"FBgn0031174",1953.45365102812,-0.0772269858325857,0.131433944940364,-0.587572608184486,0.556819201357981,0.861083886441967
"FBgn0028582",2122.46248403613,-0.0828141761751505,0.140946482354477,-0.587557594852739,0.556829281132191,0.861083886441967
"FBgn0050428",118.771814190716,-0.164665618491031,0.280269487031587,-0.587526028020571,0.556850475021747,0.861083886441967
"FBgn0031224",334.694775525375,0.0820187804275133,0.139623697879201,0.5874273613529,0.556916722101821,0.861083886441967
"FBgn0031985",1881.93202136995,0.0585710260704502,0.0997239276855744,0.587331720979967,0.556980940922603,0.861083886441967
"FBgn0036039",291.760943452914,-0.075287749312295,0.128197320930995,-0.587280208085006,0.557015531339078,0.861083886441967
"FBgn0039338",2793.80923645393,-0.0481688911842509,0.0820314471154061,-0.587200310101617,0.557069184141313,0.861083886441967
"FBgn0259710",22.8875344633476,-0.268080818822023,0.456682476381926,-0.587017966938205,0.557191639984493,0.861114352703308
"FBgn0030087",2501.5313321752,0.0830955661310023,0.141683709420555,0.58648638203248,0.557548710225124,0.861288871501077
"FBgn0011586",2689.70318458303,-0.0748448553831427,0.127618690527546,-0.586472522745308,0.557558021119335,0.861288871501077
"FBgn0030615",76.6347273416947,-0.135175566762632,0.230521259657476,-0.586390890642732,0.557612864427258,0.861288871501077
"FBgn0036622",70.5269513248177,-0.14598712073082,0.249164053455033,-0.585907632768411,0.55793758777267,0.861348753430379
"FBgn0011660",398.078285864711,-0.0899231771431772,0.153486709863933,-0.585869468587179,0.557963235971858,0.861348753430379
"FBgn0024889",661.833544417669,0.0691422714543303,0.118038899144371,0.585758355555008,0.55803791263744,0.861348753430379
"FBgn0038401",308.097691748193,-0.0872792347028691,0.149011509338229,-0.585721432461713,0.558062728925779,0.861348753430379
"FBgn0003482",35.3042782964214,0.192495766249285,0.32883988211362,0.585378406694521,0.558293304771577,0.861530066383361
"FBgn0051612",239.253521874507,0.12891190377707,0.220271546854352,0.5852408339526,0.558385791742563,0.861530066383361
"FBgn0039867",335.14096434577,-0.0768059136556838,0.131301602022659,-0.584957932519584,0.558576003229975,0.861575782163549
"FBgn0005695",253.639592662931,0.0788639550618822,0.134838655131219,0.584876458350431,0.558630789006704,0.861575782163549
"FBgn0033960",18.7794644399744,-0.249917265828449,0.427466318852674,-0.584647853658343,0.558784523882469,0.861575782163549
"FBgn0035831",202.982610624342,-0.108998621036965,0.186470732294523,-0.58453474009426,0.558860599473191,0.861575782163549
"FBgn0030048",653.431435679878,-0.110849119025059,0.189669698603016,-0.58443240982351,0.55892942699239,0.861575782163549
"FBgn0031620",4.71467375710642,0.575062166384476,0.98465823144669,0.584022098245781,0.559205444615995,NA
"FBgn0038619",147.215300627021,-0.118693848622391,0.203415364321466,-0.583504835135331,0.559553503060703,0.861799416400355
"FBgn0035153",1612.63484835545,-0.0713963892260121,0.122382247156844,-0.583388447954476,0.559631832699052,0.861799416400355
"FBgn0028387",391.389504945797,-0.0914487183312456,0.156761023617605,-0.583363875923145,0.559648370581123,0.861799416400355
"FBgn0014135",125.898718645717,0.212939186106254,0.365039600502093,0.583331742127064,0.559669998167089,0.861799416400355
"FBgn0030852",28.7616312078589,0.236601383281534,0.405686435664072,0.583212457902959,0.559750285716565,0.861799416400355
"FBgn0033685",25.4020355439657,0.209098631896726,0.358600867004078,0.583095723230217,0.559828862627755,0.861799416400355
"FBgn0023508",2043.20885889466,-0.0729237540077619,0.125164524267296,-0.582623186838701,0.560146992859298,0.861799416400355
"FBgn0034084",251.227549578477,0.0952482290410467,0.163557587773544,0.582352860161548,0.560329026887839,0.861799416400355
"FBgn0033741",2227.37187669453,-0.0605725627394991,0.104051129365118,-0.582142290132654,0.560470841520834,0.861799416400355
"FBgn0033907",229.746668714407,0.105671499278351,0.181582776589588,0.581946709170492,0.560602576894958,0.861799416400355
"FBgn0032189",163.197269566161,-0.119226093180341,0.204904642576211,-0.58186135600123,0.560660072015075,0.861799416400355
"FBgn0039655",9.26117265776514,-0.391021859967823,0.672164958911907,-0.581734966667713,0.560745214929269,0.861799416400355
"FBgn0029795",14.4825341522473,-0.322634370020388,0.554611739054851,-0.581730149762444,0.560748459989542,0.861799416400355
"FBgn0261436",718.744869844822,-0.076188116509364,0.130997672044536,-0.581599011037862,0.560836809224014,0.861799416400355
"FBgn0052756",60.8708898924979,0.165272577884113,0.284186923046923,0.581562923839476,0.56086112264796,0.861799416400355
"FBgn0016762",253.551056026119,0.0891655772445345,0.153324862444826,0.581546761710747,0.560872011901645,0.861799416400355
"FBgn0259926",6.99386833350367,0.403867136282917,0.694534043631271,0.581493650291577,0.560907796505024,0.861799416400355
"FBgn0039890",1202.28591880678,-0.220258430107701,0.378797479998969,-0.581467516912469,0.560925404661011,0.861799416400355
"FBgn0050295",204.220578510863,-0.0926195097126512,0.159400104054901,-0.581050497186321,0.561206420532951,0.861925106155008
"FBgn0031659",599.636397646773,-0.0731245842071205,0.125851013425051,-0.581040884908477,0.561212898733788,0.861925106155008
"FBgn0083001",2.0848066487102,-0.846702934086834,1.45792051905638,-0.580760695126817,0.561401748714398,NA
"FBgn0001089",51.9274765091295,0.16430707367819,0.282958476743858,0.580675566142962,0.561459132365397,0.862145289181824
"FBgn0037618",2.88326531784757,0.599935748254682,1.03340132361371,0.580544784050365,0.561547295339672,NA
"FBgn0045443",0.960805710352696,1.2569666751217,2.16551802330185,0.580446184975709,0.56161376748682,NA
"FBgn0053287",2.21158972618073,0.670244976922469,1.15502059079472,0.580288336211651,0.561720191682409,NA
"FBgn0038784",7.04731493147298,0.367447865713879,0.63324578398374,0.580261053460585,0.561738587143604,0.862416394733568
"FBgn0260943",3.0750408596303,-0.628663750324972,1.08432014172892,-0.579776881505296,0.562065089694879,NA
"FBgn0040922",3.18171878811897,-0.621171003170268,1.07182034341095,-0.579547689115006,0.562219678117373,NA
"FBgn0035399",6.6084059479824,-0.391137173104818,0.675106967787328,-0.579370665343265,0.562339093282574,0.863180208937959
"FBgn0033447",5.96386306118829,-0.523826625576799,0.904711197435936,-0.578998720322451,0.562590036638274,NA
"FBgn0001202",718.093673555192,-0.0696177618548069,0.1202645120045,-0.578872027121368,0.562675526174726,0.863538470036693
"FBgn0030219",1.67926129048237,0.820731456543419,1.41831551923259,0.578666344275423,0.562814329382789,NA
"FBgn0029932",3.048291422357,0.601021092682787,1.03868751221225,0.578635138688343,0.562835389634503,NA
"FBgn0037195",3.10506733572379,-0.617932813630901,1.06842491752662,-0.578358669377912,0.563021991844723,NA
"FBgn0004552",3.61088687997089,0.518118367541106,0.896007619245464,0.578252189392561,0.563093868181582,NA
"FBgn0035641",262.119235010735,0.133463629089809,0.230856679966812,0.578123314902544,0.563180867222413,0.864155775941238
"FBgn0051021",1.86779682944196,-0.863535475722214,1.49425036187739,-0.57790548207548,0.563327933925137,NA
"FBgn0030117",3.1173740679436,0.855438790368977,1.48115031396013,0.577550287979756,0.563567777821012,NA
"FBgn0032045",2.14402917727637,-0.688219145636084,1.19180972062609,-0.577457234762733,0.563630619900553,NA
"FBgn0032431",5.08895142965019,-0.450245370421804,0.779714864010902,-0.577448745950172,0.56363635285952,NA
"FBgn0054010",4.08416211137999,0.592690730623604,1.02659749184326,0.57733506591705,0.563713129905548,NA
"FBgn0086051",5.11019175074057,-0.689591365057038,1.19449556634228,-0.577307597020782,0.563731682562434,NA
"FBgn0014028",2289.72403871617,-0.0956847685294308,0.16577042501599,-0.577212542708997,0.563795885083844,0.864941115300695
"FBgn0041717",5.16353692867258,1.45863244935689,2.52711403351896,0.577192967950784,0.563809106897653,NA
"FBgn0050390",174.468459850513,-0.119741666921524,0.207621534451191,-0.576730478550979,0.564121539840641,0.865282325293634
"FBgn0037515",688.516652982246,-0.0812121249111169,0.140903567831049,-0.576366703563495,0.564367345203529,0.865500955196848
"FBgn0038463",434.879909494347,0.0699066747779414,0.121350996935574,0.576070049223041,0.56456783482064,0.865624033705631
"FBgn0033734",363.192948589318,-0.082949452341508,0.14402388821515,-0.57594232019062,0.56465416922428,0.865624033705631
"FBgn0027538",176.159203716574,-0.106312667948139,0.184780955551725,-0.575344291465034,0.565058472313898,0.866085416324576
"FBgn0040600",512.131968311862,0.114350726850327,0.198843204807993,0.575079882466924,0.565237272930716,0.866194907649438
"FBgn0028533",2.83580743613133,0.673575055111677,1.17152265288314,0.574956919060843,0.565320433421603,NA
"FBgn0051755",360.825779975127,-0.102187350518143,0.177743777651286,-0.574913799337741,0.565349596801779,0.866194907649438
"FBgn0086608",19.4214108618473,-0.265103203803884,0.46126451874595,-0.57473140254669,0.565472966141706,0.866194907649438
"FBgn0031318",1437.64400833182,0.0724290493444168,0.126045241176386,0.574627400990575,0.565543316389181,0.866194907649438
"FBgn0033836",237.967019740419,0.150811345614281,0.262537381187494,0.574437609349722,0.565671708852152,0.866208374560601
"FBgn0036309",1186.46395286652,-0.122788597615077,0.213809905267249,-0.574288630181087,0.565772501824901,0.866208374560601
"FBgn0029971",853.540408204613,-0.0730478429500576,0.12724702085518,-0.57406328619036,0.565924976377336,0.866208374560601
"FBgn0035719",75.5863623697555,0.136356034232174,0.237552674050479,0.574003364841933,0.56596552429231,0.866208374560601
"FBgn0051441",126.135245671805,0.107186385393374,0.186794470961772,0.573819903991214,0.566089678283741,0.866240203340521
"FBgn0034976",475.870297334627,-0.0831900208883495,0.145107204887039,-0.573300415738213,0.566441303966832,0.866312125236587
"FBgn0037351",36404.262590799,-0.123433700841575,0.215312974407118,-0.573275721918107,0.56645802106531,0.866312125236587
"FBgn0029809",2.39516980062175,-0.852443223290546,1.48760703152286,-0.573029842711824,0.566624488045686,NA
"FBgn0025578",3.01115930094052,-0.613599886126223,1.07096780894754,-0.572939616858529,0.566685579311366,NA
"FBgn0038973",21.5601399528919,-0.244993281457199,0.427664262681336,-0.572863582103304,0.566737064340408,0.866312125236587
"FBgn0036569",193.777999040882,-0.103704837601019,0.181068204338367,-0.572739084589491,0.566821369554061,0.866312125236587
"FBgn0052103",2096.42067477477,-0.0757604746925129,0.132306706400644,-0.572612505847581,0.566907090263251,0.866312125236587
"FBgn0034179",853.541010925141,0.0614726015455177,0.107372788118391,0.57251564966104,0.566972686681912,0.866312125236587
"FBgn0035592",279.897646056913,0.109549750442564,0.191371521188213,0.572445418014013,0.567020253750633,0.866312125236587
"FBgn0039067",309.830818192026,-0.0756947941472654,0.132240132587247,-0.572404100527691,0.567048238491785,0.866312125236587
"FBgn0036152",192.134835804545,-0.16260257935475,0.284083286196175,-0.572376437670691,0.567066975187677,0.866312125236587
"FBgn0020372",38.5501771597438,-0.171284791270142,0.299336425646898,-0.572214994884025,0.567176330056466,0.866321272499224
"FBgn0031655",227.955981345217,-0.0911750393148669,0.159413686176596,-0.571939847209007,0.567362727336677,0.866363663512764
"FBgn0039972",5647.98820100879,-0.120264852265106,0.210352859870714,-0.571729104795735,0.567505513465724,0.866363663512764
"FBgn0037018",186.069076091838,0.0853019889364141,0.149227809338756,0.571622603818929,0.567577678537817,0.866363663512764
"FBgn0034645",780.741582828953,0.096394419479282,0.168650343347385,0.571563731007232,0.567617572646294,0.866363663512764
"FBgn0035870",2.82784215546878,0.575499647500508,1.00699351262333,0.571502835208213,0.567658839008394,NA
"FBgn0015796",929.289100666865,-0.107338433547157,0.187888964977082,-0.571286523188045,0.567805435610251,0.866492599389933
"FBgn0029518",2.58269144655766,-0.620088530744845,1.08605605776186,-0.570954442280559,0.568030525082553,NA
"FBgn0031757",6.93824440947303,0.391773963956272,0.6870176680959,0.570253113056161,0.568506036895274,0.867211233637199
"FBgn0016119",2045.887185587,0.0783044569048749,0.137350758792358,0.570105746727275,0.568605977681779,0.867211233637199
"FBgn0035768",11.6761642407975,0.327720603283973,0.574941515072516,0.570006852336344,0.568673050514012,0.867211233637199
"FBgn0040778",24.8864656909374,0.257831199722402,0.452350118303833,0.569981501694277,0.568690244609241,0.867211233637199
"FBgn0031256",1440.64441206752,0.0794870360288924,0.13952498987802,0.569697486438694,0.568882895187784,0.867347197483867
"FBgn0038852",9.49016482522499,0.321281611719945,0.56472646264324,0.568915453715706,0.56941351739116,0.867890585342778
"FBgn0037436",1.82586611600629,-0.881850563898414,1.55071545112264,-0.568673358648743,0.569577830793677,NA
"FBgn0036661",1670.79377211295,-0.0839190653914767,0.14757583423145,-0.568650455736965,0.569593376500615,0.867890585342778
"FBgn0031116",21.849741787478,-0.221645440842356,0.390015253916638,-0.568299415513964,0.569831675832399,0.867890585342778
"FBgn0028737",8573.82921447437,-0.0664716839745625,0.116971123627788,-0.568274304913759,0.569848723676423,0.867890585342778
"FBgn0026318",177.886885370883,0.104138646930001,0.183274299380479,0.56821194942237,0.569891058511156,0.867890585342778
"FBgn0028401",822.322653184366,-0.0787900726463775,0.138714410686379,-0.568002071713478,0.570033561201747,0.867890585342778
"FBgn0033296",4.93666581217368,0.451794409872489,0.795577820845774,0.567882107864935,0.570115021842946,NA
"FBgn0052790",1.37789464026541,-0.987686170484357,1.73929064468194,-0.567867235705721,0.570125121068892,NA
"FBgn0032728",213.312507434953,-0.152753026260437,0.269050942308677,-0.567747598093103,0.570206366394978,0.867890585342778
"FBgn0035902",56.4354340303877,0.144088922548098,0.253806147338183,0.567712500501841,0.570230202047048,0.867890585342778
"FBgn0037933",201.506635334829,-0.109608032487684,0.193078120956948,-0.567687482892608,0.570247192421131,0.867890585342778
"FBgn0030809",3451.84216749941,-0.062122118199571,0.109438664522786,-0.567643240809437,0.570277239429768,0.867890585342778
"FBgn0036977",3.72277310918394,-0.553004145419488,0.97463909749547,-0.567393763333056,0.570446686169334,NA
"FBgn0086130",287.016352636489,0.082139800057142,0.144857560534887,0.567038404856749,0.570688089395543,0.867890585342778
"FBgn0050082",2.15739671316096,-0.739392664294368,1.30411820237193,-0.566967521003512,0.570736248255795,NA
"FBgn0038691",6.28052327605493,-0.402318509363761,0.709664559649951,-0.566913626858031,0.570772865515063,0.867890585342778
"FBgn0053229",361.347162307167,-0.107632801225212,0.189864577983565,-0.566892478672505,0.570787234516709,0.867890585342778
"FBgn0031408",3739.46069338409,-0.0516205454893135,0.091059697425199,-0.566886854985623,0.570791055524387,0.867890585342778
"FBgn0038974",164.444258944128,0.0941369931425384,0.166091089821105,0.566779309136525,0.570864129773505,0.867890585342778
"FBgn0039145",50.9203319884317,-0.218116886879676,0.384953223512723,-0.566606209682687,0.570981755128005,0.867890585342778
"FBgn0037249",9509.49438566261,-0.0719705416586537,0.12702631783696,-0.566579767753552,0.570999724087827,0.867890585342778
"FBgn0022724",269.006558371107,0.0826822139616456,0.146052616594617,0.56611251403416,0.571317296884212,0.867935646506833
"FBgn0031484",552.858787587246,-0.0819046670259144,0.144699211688256,-0.566033954644977,0.571370698664423,0.867935646506833
"FBgn0033906",1071.80540996921,0.080481525327953,0.142203969759668,0.565958358715098,0.571422088236123,0.867935646506833
"FBgn0002590",32455.5748993876,-0.0981183280226089,0.173392110401338,-0.565875389575117,0.571478492594073,0.867935646506833
